<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.09.04	17:30:00	1190.63	1191.15	1189.64	1190.93	1065	0	18
2018.09.04	17:45:00	1190.82	1192.82	1190.64	1192.22	1231	0	15
2018.09.04	18:00:00	1192.22	1192.50	1191.79	1192.38	683	0	18
2018.09.04	18:15:00	1192.38	1192.48	1191.17	1191.29	758	0	21
2018.09.04	18:30:00	1191.27	1192.49	1190.89	1191.70	1161	0	21
2018.09.04	18:45:00	1191.70	1192.38	1191.57	1191.67	560	0	18
2018.09.04	19:00:00	1191.67	1192.15	1191.47	1191.65	442	0	16
2018.09.04	19:15:00	1191.65	1192.73	1191.12	1192.43	521	0	18
2018.09.04	19:30:00	1192.44	1192.82	1191.85	1192.35	912	0	18
2018.09.04	19:45:00	1192.33	1194.53	1192.33	1193.22	1091	0	18
2018.09.04	20:00:00	1193.22	1193.84	1192.57	1193.09	1274	0	21
2018.09.04	20:15:00	1193.07	1193.91	1192.68	1193.31	1382	0	20
2018.09.04	20:30:00	1193.25	1193.76	1192.79	1193.00	627	0	21
2018.09.04	20:45:00	1192.99	1193.09	1191.99	1192.00	693	0	18
2018.09.04	21:00:00	1191.99	1192.39	1191.69	1192.29	316	0	15
2018.09.04	21:15:00	1192.29	1192.89	1191.89	1192.09	401	0	22
2018.09.04	21:30:00	1192.09	1192.32	1191.25	1191.91	369	0	18
2018.09.04	21:45:00	1191.85	1192.92	1191.83	1192.81	394	0	17
2018.09.04	22:00:00	1192.81	1192.95	1192.31	1192.35	277	0	18
2018.09.04	22:15:00	1192.32	1192.45	1192.05	1192.09	284	0	18
2018.09.04	22:30:00	1192.09	1192.26	1191.85	1192.19	757	0	19
2018.09.04	22:45:00	1192.19	1193.16	1191.97	1193.13	319	0	16
2018.09.04	23:00:00	1193.13	1193.33	1192.22	1192.29	279	0	18
2018.09.04	23:15:00	1192.29	1192.35	1191.39	1191.71	253	0	21
2018.09.04	23:30:00	1191.69	1191.81	1191.32	1191.46	213	0	18
2018.09.04	23:45:00	1191.33	1191.38	1190.51	1191.03	142	0	17
2018.09.05	01:00:00	1191.72	1191.94	1191.59	1191.90	94	0	27
2018.09.05	01:15:00	1191.90	1192.02	1191.69	1191.80	129	0	24
2018.09.05	01:30:00	1191.82	1192.09	1191.80	1192.05	157	0	19
2018.09.05	01:45:00	1192.05	1192.26	1191.85	1191.85	173	0	15
2018.09.05	02:00:00	1191.85	1192.10	1191.65	1191.85	145	0	16
2018.09.05	02:15:00	1191.86	1192.09	1191.55	1192.05	155	0	20
2018.09.05	02:30:00	1192.05	1192.19	1191.65	1191.66	233	0	23
2018.09.05	02:45:00	1191.66	1192.19	1191.65	1191.96	193	0	23
2018.09.05	03:00:00	1191.96	1192.37	1191.16	1191.27	355	0	21
2018.09.05	03:15:00	1191.31	1191.71	1191.16	1191.17	259	0	20
2018.09.05	03:30:00	1191.18	1192.17	1190.79	1191.98	278	0	21
2018.09.05	03:45:00	1191.98	1192.48	1191.59	1192.21	481	0	22
2018.09.05	04:00:00	1192.28	1192.41	1191.41	1192.13	644	0	21
2018.09.05	04:15:00	1192.20	1193.49	1191.74	1193.19	537	0	20
2018.09.05	04:30:00	1193.28	1193.87	1192.81	1193.51	751	0	18
2018.09.05	04:45:00	1193.51	1193.74	1192.91	1193.59	622	0	21
2018.09.05	05:00:00	1193.59	1193.91	1193.00	1193.71	352	0	17
2018.09.05	05:15:00	1193.71	1194.55	1193.51	1194.23	338	0	21
2018.09.05	05:30:00	1194.23	1194.55	1194.01	1194.13	321	0	22
2018.09.05	05:45:00	1194.21	1194.42	1193.99	1194.42	295	0	23
2018.09.05	06:00:00	1194.42	1194.42	1193.39	1193.51	306	0	21
2018.09.05	06:15:00	1193.51	1193.64	1193.03	1193.13	340	0	21
2018.09.05	06:30:00	1193.11	1193.56	1193.03	1193.43	330	0	23
2018.09.05	06:45:00	1193.49	1193.63	1193.43	1193.53	264	0	21
2018.09.05	07:00:00	1193.53	1193.62	1193.13	1193.40	185	0	22
2018.09.05	07:15:00	1193.40	1193.82	1193.20	1193.35	238	0	20
2018.09.05	07:30:00	1193.42	1193.81	1193.22	1193.61	204	0	20
2018.09.05	07:45:00	1193.61	1194.01	1193.27	1193.27	193	0	21
2018.09.05	08:00:00	1193.27	1193.67	1192.00	1192.14	441	0	21
2018.09.05	08:15:00	1192.14	1193.11	1192.14	1192.60	397	0	20
2018.09.05	08:30:00	1192.61	1192.75	1192.02	1192.44	315	0	18
2018.09.05	08:45:00	1192.44	1193.65	1192.25	1193.52	413	0	20
2018.09.05	09:00:00	1193.54	1193.54	1192.53	1192.94	653	0	18
2018.09.05	09:15:00	1192.95	1193.36	1191.81	1192.01	1068	0	15
2018.09.05	09:30:00	1192.02	1193.21	1192.01	1193.19	1572	0	17
2018.09.05	09:45:00	1193.19	1193.22	1192.37	1192.49	1365	0	19
2018.09.05	10:00:00	1192.48	1195.81	1192.48	1193.28	1633	0	18
2018.09.05	10:15:00	1193.28	1193.36	1191.83	1192.58	1841	0	18
2018.09.05	10:30:00	1192.59	1193.52	1192.57	1193.45	670	0	20
2018.09.05	10:45:00	1193.45	1193.51	1192.54	1193.24	742	0	20
2018.09.05	11:00:00	1193.24	1193.68	1192.62	1192.73	795	0	19
2018.09.05	11:15:00	1192.76	1193.76	1192.72	1193.41	875	0	18
2018.09.05	11:30:00	1193.41	1194.56	1193.41	1194.14	1061	0	20
2018.09.05	11:45:00	1194.15	1194.83	1193.68	1194.70	633	0	15
2018.09.05	12:00:00	1194.70	1194.92	1194.23	1194.31	1020	0	18
2018.09.05	12:15:00	1194.31	1195.40	1194.31	1194.56	1212	0	17
2018.09.05	12:30:00	1194.56	1194.70	1193.96	1194.19	951	0	18
2018.09.05	12:45:00	1194.21	1194.87	1193.06	1193.38	1170	0	17
2018.09.05	13:00:00	1193.38	1193.93	1193.18	1193.31	1190	0	18
2018.09.05	13:15:00	1193.31	1194.29	1193.29	1194.00	1529	0	18
2018.09.05	13:30:00	1194.01	1194.40	1193.70	1194.37	835	0	17
2018.09.05	13:45:00	1194.37	1195.08	1194.27	1194.69	868	0	15
2018.09.05	14:00:00	1194.70	1194.93	1193.94	1194.14	876	0	20
2018.09.05	14:15:00	1194.14	1194.96	1194.10	1194.73	609	0	18
2018.09.05	14:30:00	1194.73	1195.06	1194.21	1194.25	388	0	18
2018.09.05	14:45:00	1194.23	1194.37	1193.42	1193.53	1365	0	15
2018.09.05	15:00:00	1193.59	1194.55	1193.43	1194.33	1432	0	18
2018.09.05	15:15:00	1194.35	1195.04	1193.53	1194.55	1301	0	17
2018.09.05	15:30:00	1194.55	1194.83	1193.83	1194.70	443	0	18
2018.09.05	15:45:00	1194.70	1196.23	1194.70	1195.98	814	0	17
2018.09.05	16:00:00	1195.98	1197.20	1195.27	1196.55	2208	0	15
2018.09.05	16:15:00	1196.55	1197.97	1196.45	1197.77	1803	0	15
2018.09.05	16:30:00	1197.77	1197.77	1196.13	1197.25	1563	0	17
2018.09.05	16:45:00	1197.25	1197.98	1196.55	1197.25	1536	0	18
2018.09.05	17:00:00	1197.26	1197.57	1195.07	1195.22	1888	0	18
2018.09.05	17:15:00	1195.21	1196.31	1195.12	1196.28	2243	0	16
2018.09.05	17:30:00	1196.28	1196.81	1195.58	1196.64	1417	0	19
2018.09.05	17:45:00	1196.62	1196.74	1195.99	1196.52	1482	0	20
2018.09.05	18:00:00	1196.52	1197.58	1196.49	1197.40	786	0	19
2018.09.05	18:15:00	1197.40	1198.37	1196.66	1196.98	1961	0	17
2018.09.05	18:30:00	1196.97	1197.00	1196.26	1196.36	1161	0	20
2018.09.05	18:45:00	1196.36	1196.74	1196.06	1196.65	725	0	18
2018.09.05	19:00:00	1196.74	1197.26	1196.64	1197.24	744	0	21
2018.09.05	19:15:00	1197.24	1197.28	1196.64	1196.64	794	0	20
2018.09.05	19:30:00	1196.64	1196.76	1196.33	1196.34	379	0	21
2018.09.05	19:45:00	1196.34	1196.36	1195.15	1195.36	643	0	17
2018.09.05	20:00:00	1195.36	1195.97	1195.05	1195.95	957	0	21
2018.09.05	20:15:00	1195.95	1196.78	1195.03	1195.78	717	0	20
2018.09.05	20:30:00	1195.78	1196.39	1195.44	1195.55	455	0	20
2018.09.05	20:45:00	1195.55	1195.72	1195.32	1195.56	398	0	19
2018.09.05	21:00:00	1195.56	1196.02	1195.56	1196.02	254	0	20
2018.09.05	21:15:00	1196.02	1196.23	1195.86	1195.98	278	0	21
2018.09.05	21:30:00	1195.98	1196.48	1195.98	1196.34	245	0	20
2018.09.05	21:45:00	1196.34	1196.49	1195.84	1196.17	522	0	20
2018.09.05	22:00:00	1196.17	1196.39	1195.98	1196.38	225	0	22
2018.09.05	22:15:00	1196.37	1196.60	1196.27	1196.38	343	0	22
2018.09.05	22:30:00	1196.36	1196.77	1196.26	1196.70	115	0	23
2018.09.05	22:45:00	1196.70	1197.00	1196.48	1196.97	140	0	16
2018.09.05	23:00:00	1196.97	1197.09	1196.58	1196.63	174	0	21
2018.09.05	23:15:00	1196.63	1196.64	1196.13	1196.13	128	0	22
2018.09.05	23:30:00	1196.13	1196.23	1196.01	1196.21	193	0	24
2018.09.05	23:45:00	1196.22	1196.74	1196.06	1196.48	170	0	21
2018.09.06	01:00:00	1197.13	1197.13	1196.72	1197.02	91	0	20
2018.09.06	01:15:00	1197.02	1197.12	1196.82	1197.12	137	0	24
2018.09.06	01:30:00	1197.12	1197.15	1196.73	1196.97	163	0	19
2018.09.06	01:45:00	1196.94	1197.08	1196.68	1196.97	207	0	16
2018.09.06	02:00:00	1196.97	1197.02	1196.66	1196.77	187	0	23
2018.09.06	02:15:00	1196.77	1197.25	1196.64	1197.19	159	0	21
2018.09.06	02:30:00	1197.20	1197.49	1196.90	1197.29	249	0	21
2018.09.06	02:45:00	1197.29	1197.73	1196.75	1197.06	299	0	19
2018.09.06	03:00:00	1197.06	1198.96	1196.96	1198.76	478	0	20
2018.09.06	03:15:00	1198.76	1199.86	1198.66	1199.05	555	0	15
2018.09.06	03:30:00	1199.05	1199.65	1199.05	1199.08	321	0	22
2018.09.06	03:45:00	1199.06	1199.45	1198.77	1198.81	370	0	20
2018.09.06	04:00:00	1198.77	1199.79	1198.67	1199.09	493	0	18
2018.09.06	04:15:00	1199.09	1199.58	1197.90	1199.21	728	0	23
2018.09.06	04:30:00	1199.21	1199.73	1198.71	1199.00	693	0	21
2018.09.06	04:45:00	1199.00	1199.20	1198.39	1198.59	366	0	19
2018.09.06	05:00:00	1198.59	1198.93	1198.46	1198.50	219	0	20
2018.09.06	05:15:00	1198.50	1199.49	1198.08	1199.29	340	0	21
2018.09.06	05:30:00	1199.28	1199.44	1198.98	1199.30	331	0	19
2018.09.06	05:45:00	1199.29	1199.64	1198.99	1199.07	338	0	20
2018.09.06	06:00:00	1199.06	1199.36	1198.60	1198.84	350	0	20
2018.09.06	06:15:00	1198.82	1199.12	1198.44	1198.65	396	0	19
2018.09.06	06:30:00	1198.65	1198.75	1198.02	1198.52	464	0	23
2018.09.06	06:45:00	1198.52	1198.52	1197.83	1198.12	343	0	24
2018.09.06	07:00:00	1198.12	1198.52	1197.97	1198.27	272	0	24
2018.09.06	07:15:00	1198.27	1198.45	1197.96	1197.96	177	0	20
2018.09.06	07:30:00	1197.95	1198.06	1197.06	1197.19	343	0	22
2018.09.06	07:45:00	1197.19	1197.46	1197.09	1197.37	291	0	23
2018.09.06	08:00:00	1197.37	1197.37	1196.65	1196.90	252	0	17
2018.09.06	08:15:00	1196.90	1197.43	1196.83	1196.98	351	0	19
2018.09.06	08:30:00	1197.03	1197.29	1195.75	1195.85	464	0	18
2018.09.06	08:45:00	1195.85	1196.64	1195.74	1196.42	268	0	20
2018.09.06	09:00:00	1196.42	1197.07	1195.90	1196.99	1391	0	20
2018.09.06	09:15:00	1197.01	1197.48	1196.44	1197.33	1738	0	24
2018.09.06	09:30:00	1197.33	1197.55	1196.69	1196.81	1171	0	24
2018.09.06	09:45:00	1196.80	1197.71	1196.80	1197.30	1735	0	16
2018.09.06	10:00:00	1197.30	1198.23	1196.70	1197.58	2240	0	24
2018.09.06	10:15:00	1197.59	1198.63	1197.28	1198.10	2223	0	24
2018.09.06	10:30:00	1198.10	1198.95	1197.81	1198.93	1897	0	24
2018.09.06	10:45:00	1198.92	1199.55	1198.39	1198.94	2260	0	24
2018.09.06	11:00:00	1198.95	1202.25	1198.91	1201.28	3611	0	24
2018.09.06	11:15:00	1201.29	1203.20	1201.05	1202.51	2965	0	24
2018.09.06	11:30:00	1202.48	1202.81	1201.56	1202.27	2484	0	24
2018.09.06	11:45:00	1202.28	1202.90	1201.59	1202.87	2658	0	24
2018.09.06	12:00:00	1202.90	1203.12	1202.22	1202.30	1705	0	24
2018.09.06	12:15:00	1202.30	1205.19	1202.09	1204.01	2651	0	24
2018.09.06	12:30:00	1204.02	1204.34	1202.98	1203.20	2159	0	24
2018.09.06	12:45:00	1203.21	1204.07	1202.99	1203.32	2160	0	24
2018.09.06	13:00:00	1203.30	1203.64	1202.97	1203.33	1422	0	24
2018.09.06	13:15:00	1203.33	1205.38	1202.96	1204.97	2301	0	24
2018.09.06	13:30:00	1204.98	1205.91	1204.74	1205.18	1146	0	16
2018.09.06	13:45:00	1205.18	1205.74	1204.63	1205.41	1323	0	15
2018.09.06	14:00:00	1205.41	1206.39	1205.08	1205.28	1197	0	17
2018.09.06	14:15:00	1205.28	1205.41	1204.77	1205.05	618	0	17
2018.09.06	14:30:00	1205.05	1205.36	1204.76	1205.30	646	0	20
2018.09.06	14:45:00	1205.29	1205.71	1204.74	1204.74	899	0	15
2018.09.06	15:00:00	1204.74	1204.99	1203.67	1204.16	1139	0	17
2018.09.06	15:15:00	1204.16	1206.61	1204.16	1205.56	1896	0	17
2018.09.06	15:30:00	1205.45	1205.76	1204.19	1204.80	1314	0	15
2018.09.06	15:45:00	1204.80	1204.92	1203.34	1203.77	1532	0	15
2018.09.06	16:00:00	1203.76	1204.59	1202.86	1202.89	1291	0	18
2018.09.06	16:15:00	1202.89	1203.38	1202.53	1203.26	1272	0	17
2018.09.06	16:30:00	1203.22	1205.20	1203.09	1205.08	1437	0	16
2018.09.06	16:45:00	1205.08	1206.95	1205.08	1206.05	1206	0	15
2018.09.06	17:00:00	1205.66	1205.72	1202.99	1203.56	1205	0	15
2018.09.06	17:15:00	1203.56	1204.24	1203.51	1203.74	1050	0	15
2018.09.06	17:30:00	1203.74	1204.53	1203.12	1204.22	1580	0	16
2018.09.06	17:45:00	1204.25	1205.05	1203.61	1203.83	1008	0	17
2018.09.06	18:00:00	1203.83	1204.15	1199.00	1199.13	2709	0	15
2018.09.06	18:15:00	1199.13	1200.21	1196.71	1199.81	2001	0	16
2018.09.06	18:30:00	1199.81	1199.82	1198.51	1198.62	876	0	17
2018.09.06	18:45:00	1198.62	1199.42	1198.31	1198.91	515	0	18
2018.09.06	19:00:00	1198.91	1199.21	1198.21	1198.80	215	0	15
2018.09.06	19:15:00	1198.80	1199.59	1198.17	1198.33	653	0	18
2018.09.06	19:30:00	1198.33	1199.09	1197.72	1199.07	932	0	15
2018.09.06	19:45:00	1199.04	1199.17	1198.43	1198.82	898	0	17
2018.09.06	20:00:00	1198.82	1199.02	1198.61	1198.83	999	0	19
2018.09.06	20:15:00	1198.83	1199.26	1198.62	1198.80	828	0	20
2018.09.06	20:30:00	1198.80	1199.67	1198.21	1199.43	1230	0	18
2018.09.06	20:45:00	1199.43	1199.63	1199.32	1199.43	286	0	21
2018.09.06	21:00:00	1199.43	1200.04	1199.43	1199.81	392	0	18
2018.09.06	21:15:00	1199.82	1200.23	1199.52	1200.00	704	0	20
2018.09.06	21:30:00	1200.00	1201.13	1199.69	1199.69	1531	0	20
2018.09.06	21:45:00	1199.68	1200.10	1198.87	1199.90	833	0	19
2018.09.06	22:00:00	1199.81	1200.22	1199.69	1200.04	460	0	21
2018.09.06	22:15:00	1200.03	1200.14	1199.11	1199.32	426	0	21
2018.09.06	22:30:00	1199.32	1199.45	1198.92	1199.12	327	0	20
2018.09.06	22:45:00	1199.12	1199.72	1199.11	1199.52	156	0	20
2018.09.06	23:00:00	1199.41	1200.42	1199.41	1199.92	383	0	20
2018.09.06	23:15:00	1200.02	1200.22	1199.91	1200.12	152	0	24
2018.09.06	23:30:00	1200.12	1200.12	1199.82	1199.83	144	0	23
2018.09.06	23:45:00	1199.83	1200.25	1199.78	1199.97	110	0	15
2018.09.07	01:00:00	1200.33	1200.33	1200.10	1200.13	82	0	19
2018.09.07	01:15:00	1200.13	1200.47	1200.13	1200.32	116	0	18
2018.09.07	01:30:00	1200.35	1200.53	1200.23	1200.47	128	0	23
2018.09.07	01:45:00	1200.47	1200.69	1200.14	1200.24	179	0	23
2018.09.07	02:00:00	1200.24	1200.75	1200.06	1200.70	170	0	21
2018.09.07	02:15:00	1200.67	1200.75	1200.14	1200.57	196	0	20
2018.09.07	02:30:00	1200.54	1200.93	1200.54	1200.93	165	0	20
2018.09.07	02:45:00	1200.93	1201.33	1200.73	1201.06	249	0	19
2018.09.07	03:00:00	1201.09	1201.64	1200.74	1201.37	529	0	22
2018.09.07	03:15:00	1201.38	1201.54	1200.94	1201.47	320	0	20
2018.09.07	03:30:00	1201.47	1202.36	1201.06	1202.26	379	0	22
2018.09.07	03:45:00	1202.26	1202.48	1201.67	1202.36	442	0	21
2018.09.07	04:00:00	1202.36	1203.27	1202.06	1202.26	580	0	20
2018.09.07	04:15:00	1202.26	1202.46	1201.56	1201.97	514	0	21
2018.09.07	04:30:00	1201.97	1203.48	1201.67	1202.53	713	0	20
2018.09.07	04:45:00	1202.63	1202.67	1202.13	1202.25	268	0	18
2018.09.07	05:00:00	1202.28	1202.45	1201.25	1201.99	480	0	18
2018.09.07	05:15:00	1201.96	1202.65	1201.56	1202.05	668	0	22
2018.09.07	05:30:00	1202.05	1202.66	1201.74	1202.47	579	0	21
2018.09.07	05:45:00	1202.47	1202.61	1201.86	1202.31	359	0	21
2018.09.07	06:00:00	1202.31	1202.98	1202.21	1202.77	297	0	21
2018.09.07	06:15:00	1202.77	1202.77	1202.05	1202.05	510	0	23
2018.09.07	06:30:00	1202.11	1202.17	1199.61	1200.22	831	0	22
2018.09.07	06:45:00	1200.19	1200.45	1199.19	1200.45	711	0	20
2018.09.07	07:00:00	1200.45	1201.16	1200.22	1200.99	436	0	21
2018.09.07	07:15:00	1201.01	1201.41	1200.66	1200.87	336	0	23
2018.09.07	07:30:00	1200.87	1202.07	1200.66	1201.47	346	0	16
2018.09.07	07:45:00	1201.50	1201.57	1201.16	1201.49	224	0	24
2018.09.07	08:00:00	1201.48	1201.84	1200.61	1200.69	390	0	18
2018.09.07	08:15:00	1200.69	1201.14	1200.24	1200.42	386	0	18
2018.09.07	08:30:00	1200.52	1201.54	1200.24	1200.86	403	0	16
2018.09.07	08:45:00	1200.84	1201.06	1200.14	1200.63	327	0	15
2018.09.07	09:00:00	1200.58	1201.96	1199.23	1201.35	1279	0	15
2018.09.07	09:15:00	1201.35	1201.74	1200.49	1200.71	1301	0	18
2018.09.07	09:30:00	1200.73	1200.91	1200.03	1200.73	854	0	17
2018.09.07	09:45:00	1200.73	1201.59	1200.43	1200.78	1463	0	15
2018.09.07	10:00:00	1200.77	1201.12	1198.23	1198.76	2177	0	16
2018.09.07	10:15:00	1198.76	1199.33	1198.34	1198.89	1561	0	21
2018.09.07	10:30:00	1198.89	1199.64	1198.84	1199.28	1439	0	18
2018.09.07	10:45:00	1199.30	1200.03	1199.11	1199.72	1124	0	16
2018.09.07	11:00:00	1199.72	1200.56	1199.42	1200.22	819	0	18
2018.09.07	11:15:00	1200.22	1201.50	1199.79	1201.09	1012	0	15
2018.09.07	11:30:00	1201.14	1201.77	1201.03	1201.23	905	0	20
2018.09.07	11:45:00	1201.21	1201.41	1200.62	1200.83	799	0	19
2018.09.07	12:00:00	1200.83	1201.28	1200.20	1200.43	768	0	18
2018.09.07	12:15:00	1200.42	1201.71	1200.06	1200.50	1168	0	17
2018.09.07	12:30:00	1200.54	1200.74	1199.61	1199.74	965	0	16
2018.09.07	12:45:00	1199.76	1200.55	1199.51	1200.21	1322	0	18
2018.09.07	13:00:00	1200.21	1200.76	1199.87	1200.45	982	0	18
2018.09.07	13:15:00	1200.45	1201.44	1200.32	1201.01	927	0	18
2018.09.07	13:30:00	1201.01	1201.23	1200.63	1201.12	714	0	18
2018.09.07	13:45:00	1201.12	1202.11	1200.66	1201.68	1479	0	15
2018.09.07	14:00:00	1201.74	1202.27	1201.08	1201.83	959	0	19
2018.09.07	14:15:00	1201.83	1202.13	1200.25	1201.26	737	0	15
2018.09.07	14:30:00	1201.26	1201.67	1200.73	1200.84	1280	0	18
2018.09.07	14:45:00	1200.85	1202.02	1200.77	1201.26	734	0	18
2018.09.07	15:00:00	1201.26	1201.59	1200.76	1201.59	1024	0	20
2018.09.07	15:15:00	1201.66	1202.11	1200.23	1201.65	1563	0	18
2018.09.07	15:30:00	1201.56	1201.61	1193.95	1196.11	3881	0	15
2018.09.07	15:45:00	1196.12	1196.96	1194.44	1194.48	2664	0	17
2018.09.07	16:00:00	1194.52	1195.62	1193.41	1195.34	1760	0	15
2018.09.07	16:15:00	1195.34	1196.85	1195.03	1196.66	1005	0	15
2018.09.07	16:30:00	1196.66	1200.23	1196.66	1198.47	1626	0	15
2018.09.07	16:45:00	1198.45	1198.50	1196.61	1198.43	1369	0	15
2018.09.07	17:00:00	1198.43	1199.81	1197.41	1197.60	1392	0	15
2018.09.07	17:15:00	1197.60	1197.75	1196.43	1197.03	1245	0	15
2018.09.07	17:30:00	1197.02	1197.77	1196.14	1197.08	2063	0	15
2018.09.07	17:45:00	1197.08	1198.77	1196.83	1197.62	1583	0	15
2018.09.07	18:00:00	1197.64	1198.72	1197.62	1198.21	1294	0	15
2018.09.07	18:15:00	1198.21	1198.22	1197.42	1197.65	639	0	15
2018.09.07	18:30:00	1197.65	1197.86	1196.91	1197.45	1023	0	16
2018.09.07	18:45:00	1197.44	1197.71	1196.91	1197.01	1021	0	16
2018.09.07	19:00:00	1197.01	1197.99	1195.21	1196.52	2314	0	15
2018.09.07	19:15:00	1196.45	1196.60	1194.95	1195.44	1673	0	20
2018.09.07	19:30:00	1195.44	1195.95	1195.24	1195.95	1388	0	21
2018.09.07	19:45:00	1195.95	1196.27	1195.66	1195.95	1081	0	19
2018.09.07	20:00:00	1195.95	1196.15	1194.44	1194.44	1469	0	17
2018.09.07	20:15:00	1194.44	1195.46	1193.65	1195.06	1499	0	15
2018.09.07	20:30:00	1195.06	1195.58	1194.93	1195.14	901	0	19
2018.09.07	20:45:00	1195.15	1195.78	1195.03	1195.55	1116	0	19
2018.09.07	21:00:00	1195.53	1196.57	1195.46	1195.93	694	0	17
2018.09.07	21:15:00	1195.93	1196.65	1195.61	1196.63	631	0	19
2018.09.07	21:30:00	1196.64	1196.73	1195.03	1195.30	403	0	20
2018.09.07	21:45:00	1195.30	1196.11	1195.10	1196.02	215	0	19
2018.09.07	22:00:00	1196.02	1196.41	1195.81	1196.31	255	0	19
2018.09.07	22:15:00	1196.31	1196.41	1195.71	1195.81	196	0	20
2018.09.07	22:30:00	1195.81	1196.11	1195.40	1195.49	273	0	21
2018.09.07	22:45:00	1195.49	1196.22	1195.36	1196.12	156	0	16
2018.09.07	23:00:00	1196.12	1196.57	1196.01	1196.50	171	0	16
2018.09.07	23:15:00	1196.50	1196.55	1196.26	1196.42	180	0	22
2018.09.07	23:30:00	1196.41	1196.48	1196.08	1196.10	159	0	20
2018.09.07	23:45:00	1196.08	1196.08	1195.39	1195.83	85	0	19
2018.09.10	01:00:00	1196.35	1196.46	1194.60	1196.08	174	0	24
2018.09.10	01:15:00	1196.07	1196.08	1195.12	1195.65	326	0	19
2018.09.10	01:30:00	1195.65	1195.81	1195.51	1195.55	241	0	19
2018.09.10	01:45:00	1195.57	1195.61	1194.95	1195.01	179	0	18
2018.09.10	02:00:00	1195.01	1195.56	1194.91	1195.56	231	0	19
2018.09.10	02:15:00	1195.41	1196.16	1195.41	1195.93	266	0	20
2018.09.10	02:30:00	1195.98	1196.18	1195.71	1195.71	261	0	20
2018.09.10	02:45:00	1195.71	1196.30	1195.65	1196.11	295	0	19
2018.09.10	03:00:00	1196.11	1196.25	1195.15	1195.16	290	0	19
2018.09.10	03:15:00	1195.15	1195.66	1194.34	1194.57	293	0	18
2018.09.10	03:30:00	1194.55	1194.80	1194.05	1194.49	448	0	19
2018.09.10	03:45:00	1194.53	1195.45	1194.27	1195.45	460	0	21
2018.09.10	04:00:00	1195.45	1196.28	1195.04	1195.42	611	0	20
2018.09.10	04:15:00	1195.42	1196.02	1194.52	1195.33	646	0	18
2018.09.10	04:30:00	1195.32	1195.72	1194.72	1194.72	581	0	19
2018.09.10	04:45:00	1194.75	1195.38	1194.03	1194.17	819	0	20
2018.09.10	05:00:00	1194.24	1194.95	1194.15	1194.75	594	0	21
2018.09.10	05:15:00	1194.75	1195.18	1194.55	1194.65	380	0	22
2018.09.10	05:30:00	1194.65	1194.95	1193.89	1194.72	528	0	19
2018.09.10	05:45:00	1194.71	1194.84	1194.19	1194.41	461	0	23
2018.09.10	06:00:00	1194.35	1195.01	1194.21	1194.81	487	0	21
2018.09.10	06:15:00	1194.81	1194.81	1194.30	1194.71	340	0	21
2018.09.10	06:30:00	1194.71	1195.39	1194.43	1194.43	429	0	21
2018.09.10	06:45:00	1194.43	1194.73	1194.23	1194.32	217	0	22
2018.09.10	07:00:00	1194.32	1194.32	1192.57	1193.01	439	0	18
2018.09.10	07:15:00	1193.01	1193.17	1192.44	1193.17	403	0	20
2018.09.10	07:30:00	1193.17	1193.27	1192.71	1193.07	210	0	19
2018.09.10	07:45:00	1193.08	1193.11	1192.64	1193.07	162	0	19
2018.09.10	08:00:00	1193.07	1193.20	1192.75	1192.96	249	0	21
2018.09.10	08:15:00	1192.96	1193.32	1192.74	1192.84	216	0	19
2018.09.10	08:30:00	1192.84	1193.14	1191.99	1192.08	226	0	19
2018.09.10	08:45:00	1192.08	1192.52	1191.60	1192.42	298	0	17
2018.09.10	09:00:00	1192.32	1192.81	1191.92	1192.64	469	0	15
2018.09.10	09:15:00	1192.66	1193.96	1192.63	1193.54	840	0	18
2018.09.10	09:30:00	1193.54	1193.83	1192.85	1193.25	794	0	20
2018.09.10	09:45:00	1193.26	1193.79	1192.43	1192.92	2038	0	15
2018.09.10	10:00:00	1192.91	1193.90	1192.65	1192.66	1956	0	19
2018.09.10	10:15:00	1192.58	1193.85	1192.18	1193.52	1771	0	17
2018.09.10	10:30:00	1193.52	1195.01	1193.11	1194.83	1602	0	18
2018.09.10	10:45:00	1194.87	1196.06	1194.70	1195.30	1511	0	16
2018.09.10	11:00:00	1195.30	1195.91	1194.49	1194.70	776	0	17
2018.09.10	11:15:00	1194.70	1195.49	1194.39	1194.59	699	0	18
2018.09.10	11:30:00	1194.59	1194.75	1193.85	1194.26	1211	0	18
2018.09.10	11:45:00	1194.26	1195.04	1194.20	1194.63	1373	0	18
2018.09.10	12:00:00	1194.65	1195.14	1194.39	1195.00	716	0	19
2018.09.10	12:15:00	1195.00	1195.88	1194.79	1195.71	740	0	20
2018.09.10	12:30:00	1195.70	1195.81	1194.48	1194.57	640	0	18
2018.09.10	12:45:00	1194.51	1194.53	1193.72	1194.19	433	0	17
2018.09.10	13:00:00	1194.19	1195.13	1193.67	1194.66	663	0	17
2018.09.10	13:15:00	1194.66	1194.76	1193.15	1193.28	589	0	17
2018.09.10	13:30:00	1193.36	1193.77	1192.95	1193.71	760	0	19
2018.09.10	13:45:00	1193.71	1194.29	1193.37	1194.21	960	0	16
